ID,Text,Class,Remarks
3173,"অথচ নতুন ভালোবাসা তার চেয়েও বেশি সহজ, নতুন মানুষ খুঁজে পেলে।",Happiness,
3174,যদি ভালবাসতে নাই পারো তাহলে কেন স্বপ্ন দেখাও?,Sadness,
3175,কেনো সুখের চেয়ে বেশি কষ্টেরই মর্ম বোঝাও।,Sadness,
3176, আমি সেদিনও এসেছিলাম এক সহস্র সুখের বৃষ্টি নিয়ে।,Happiness,
3177,অথচ ভালোবাসা না দিয়ে তুমি আমাকে এক সাগর কষ্ট ফিরিয়ে দিলে।,Sadness,
3178,"কতবার তোমার কাছে এসেছি, তোমাকে এক নজর দেখেছি।",Happiness,
3179,"তোমার এক মুঠো হাসির বিনিময়ে, হাজারো কষ্ট সয়ে নিয়েছি।",Sadness,
3180,তাহলে কি আজকাল ভালোবাসা ও মেকি হয়ে যাচ্ছে?,Sadness,
3181,"আসল আর নকল যে কষ্টই হোক না কেন, তা ভালোবাসাকে হারিয়ে দিচ্ছে।",Sadness,
3182, কিছু কিছু নীরব কষ্ট রক্তিম ভালোবাসা বয়ে আনে। যেমনটা এক হৃদয় অন্য হৃদয়কে টেনে আনে।,Happiness,
3183,"তুমি শুন্য হাতে এসেছিলে, কষ্ট দিয়ে ভালোবাসার উপহার দিয়ে গেলে।",Happiness,
3184,যেমন টা তুমি চেয়েছিলে ঠিক তেমনি করেই বুঝি কষ্ট এসেছে আমার দুয়ারে। তবুও তুমি করুণার দৃষ্টি নিও না সরায়ে।,Sadness,
3185," আমার হৃদয় শূন্য ঝুড়ি তোমার পথে চেয়ে, তবু কষ্ট সয়ে তোমায় দেখি আমার দুচোখ ভরে।",Sadness,
3186,হয়তো আমি তারে ভালোবাসিনি হৃদয়ের চোখ খুলে দেখিনি অনিন্দ্য প্রেম,Sadness,
3187,"যতটুকু চেয়েছিল তার চোখ,ফিরে গেছে নিরাশায়, অপূর্ণতায় পূর্ণ তার অপেক্ষা",Sadness,
3188,দুজন মানব মানবী জগতের সকল কাজ কেন ফেলে একখন্ড অবসর খুঁজে নিয়ে কেন নিঃসঙ্গ নিরালায় একে অপরকে চিঠি লিখতে বসে?,Surprise,
3189,গভীরে চেপে রাখা ওদের অনুভূতিরা কোথাও কি অস্থির ডানা মেলে যায়?,Surprise,
3190,একের জীবনের দারুণ আঘাতের দাগ অবলীলায় অপরে মুছিয়ে দেয় কি স্বার্থহীন ভালোবাসায়?,Surprise,
3191,আস্থার বিয়োগান্তর ঘটতে ঘটতে এইসব রোবোটিক কোলাহলে আমার যান্ত্রিক চোখে প্রজাপতি আর প্রেম প্রায়শই ধূসর হয়ে আসে।,Sadness,
3192,শীতের পাতাঝরা সন্ধ্যায় বাড়ি ফিরে কেউ কি দৃষ্টি রাখে দ্বিতীয়জনের চোখের পাতায়?,Surprise,
3193,কত দিন ধ‌রে তোমার পথ পা‌নে প্র‌তিক্ষায় প্রহর গুন‌ছি,Sadness,
3194,"‌যেন বহু কাল ধ‌রে পাহাড়সম অনন্ত প‌থে প‌থে বিরামহীন হে‌টেঁই চল‌ছি দিন কি রাত তবু যে শেষ হয় না আজ অব‌ধি,",Sadness,
3195,"বৃ‌ষ্টির পরম ছুঁয়ার স্পর্শের জন্য ,চৈ‌ত্রের রোদ্রে মৃ‌ত্তিকার বুকফাঁটা আর্তনা‌দ",Sadness,
3196,আজও ভা‌লোবাসার ম‌হিমা পাবার অপেক্ষায় কৃষ্ণচূড়ার র‌ক্তিম ফু‌লের শোভা পে‌তে কেউ আজি বের হয় না,Sadness,
3197,কত দিবস রজনী গেল পার উম্মাদ ম‌ত্তে তোমা‌কে পে‌তে,Sadness,
3198,চাঁ‌দের মায়াবী জ্যোৎস্নার তর‌ঙ্গে কত দিন গাত্র ভা‌সে‌নি,Sadness,
3199,ক্ষুধার তাড়নায় চাঁ‌দের মায়াবী আকর্ষন আর হৃদ‌য়ে এ‌টে না,Sadness,
3200,বিশ্বময় মৃত্যু মি‌ছি‌লে তোমার এমন রুদ্ররুপ এ‌কেবা‌রেই বেমানন,Sadness,
3201,শুধু চঞ্চল এই মন বাধঁন হারা থাকিবার চায় দিগন্ত থে‌কে দিগ‌ন্তে,Sadness,
3202,"শুধু তোমার পথ পা‌নে চে‌য়ে কত‌টি প্রহর দিলাম পা‌ড়ি, শুধুই ম‌রিচীকা",Sadness,
3203,কতকাল ধ‌রে পাহাড়ি ঝর্ণার তন্দ্রা লাগা কলকল ধ্ব‌নি শুন‌িনা,Sadness,
3204,স্রো‌তের টা‌নে তর‌ঙ্গে গা ভা‌সি‌য়ে ঢালু প‌থে কত দিন গত হ‌লো,Sadness,
3205,মন মাতা‌নো হইহুল্লুর আবার দেখার সু‌দিন ক‌বে আস‌বে ব‌লো ?,Sadness,
3206,বির‌হে বির‌হে বাকীটা জীবন নি:স্তবদ্ধ পৃ‌থিবীর নিরব দর্শক হ‌বো,Sadness,
